t,D_output
9036,1.04667252323499
9037,1.0593876059106497
9038,1.0720383241351599
9039,1.0846196826677685
9040,1.0971265541686632
9041,1.1095536818362448
9042,1.121895682347975
9043,1.134147049257267
9044,1.1463021567764642
9045,1.1583552638231334
9046,1.1703005187667799
9047,1.1821319644505754
9048,1.1938435436577097
9049,1.2054291050661066
9050,1.2168824095930684
9051,1.2281971372174931
9052,1.239366894246224
9053,1.2503852209356527
9054,1.2612455996827274
9055,1.2719414635884214
9056,1.2824662054288107
9057,1.2928131870523103
9058,1.3029757491605183
9059,1.3129472214708422
9060,1.3227209332402585
9061,1.3322902241405685
9062,1.3416484554270378
9063,1.350789021397036
9064,1.3597053611118484
9065,1.368390970416941
9066,1.3768394140674196
9067,1.3850443380161515
9068,1.392999481857914
9069,1.4006986914425654
9070,1.408135931420097
9071,1.4153052977620069
9072,1.4222010303001984
9073,1.4288175252854791
9074,1.4351493476873214
9075,1.44119124323838
9076,1.4469381503609418
9077,1.4523852119158138
9078,1.4575277865301415
9079,1.462361459422109
9080,1.466882052963923
9081,1.4710856368494423
9082,1.47496853770821
9083,1.478527347996193
9084,1.4817589344742668
9085,1.484660446064383
9086,1.4872293210940815
9087,1.489463293726211
9088,1.4913603996537785
9089,1.4929189810549837
9090,1.49413769083
9091,1.495015496165167
9092,1.49555168111265
9093,1.4957458483728532
9094,1.4955979201917422
9095,1.4951081385399332
9096,1.4942770644047292
9097,1.4931055763360979
9098,1.49159486800986
9099,1.4897464450726088
9100,1.487562121164304
9101,1.4850440131726739
9102,1.4821945357371964
9103,1.4790163950199073
9104,1.4755125817674613
9105,1.4716863636861537
9106,1.4675412772173764
9107,1.4630811187134154
9108,1.4583099350234496
9109,1.4532320136153665
9110,1.4478518722002764
9111,1.44217424788708
9112,1.4362040860569796
9113,1.4299465288250095
9114,1.4234069032116792
9115,1.4165907091597716
9116,1.409503607253392
9117,1.4021514063414826
9118,1.3945400511056771
9119,1.3866756094678405
9120,1.3785642600842172
9121,1.3702122798641676
9122,1.361626031463524
9123,1.3528119510200316
9124,1.343776535993574
9125,1.334526333128401
9126,1.3250679267471157
9127,1.3154079272352233
9128,1.305552959767944
9129,1.2955096534401627
9130,1.28528463065987
9131,1.274884496887572
9132,1.264315830803896
9133,1.2535851748159053
9134,1.2426990259750095
9135,1.231663827333592
9136,1.220485959701601
9137,1.2091717338431751
9138,1.1977273831137147
9139,1.186159056537951
9140,1.1744728123250872
9141,1.1626746118239142
9142,1.1507703139353351
9143,1.1387656699364124
9144,1.12666631874037
9145,1.1144777826061703
9146,1.102205463222079
9147,1.0898546382150505
9148,1.0774304580809864
9149,1.0649379434472517
9150,1.0523819827425007
9151,1.0397673302422412
9152,1.0270986044073795
9153,1.0143802866017282
9154,1.0016167201285748
9155,0.9888121095279632
9156,0.97597052021305
9157,0.9630958783653064
9158,0.950191971063909
9159,0.9372624467041955
9160,0.9243108156202624
9161,0.9113404509142466
9162,0.8983545895257804
9163,0.8853563334464248
9164,0.8723486511103515
9165,0.8593343789913283
9166,0.846316223318214
9167,0.8332967618879922
9168,0.820278446050193
9169,0.8072636028031691
9170,0.7942544369400987
9171,0.7812530333185912
9172,0.768261359225084
9173,0.7552812667578471
9174,0.7423144952919583
9175,0.7293626740032865
9176,0.7164273244138102
9177,0.7035098629705175
9178,0.690611603658194
